;Mixture;x1;x2;SMILES1;SMILES2;Count dens binary;Count actcoeff binary;Count sos binary;Count dielec binary;Count eme binary;Count emcp binary;Mixture Count emv binary;Mixture Count all
718;benzyl alcohol__1-octanol;benzyl alcohol;1-octanol;OCc1ccccc1;CCCCCCCCO;0.0;0.0;30.0;0.0;0.0;0.0;0.0;30.0
719;benzyl alcohol__1-nonanol;benzyl alcohol;1-nonanol;OCc1ccccc1;CCCCCCCCCO;0.0;0.0;30.0;0.0;0.0;0.0;0.0;30.0
394;n-decane__n-octadecane;n-decane;n-octadecane;CCCCCCCCCC;CCCCCCCCCCCCCCCCCC;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
393;propan-1-ol__water;propan-1-ol;water;CCCO;O;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
494;propan-1-ol__2,2'-methylenebisfuran;propan-1-ol;2,2'-methylenebisfuran;CCCO;C(c1occc1)c2occc2;15.0;0.0;15.0;0.0;0.0;0.0;0.0;30.0
721;benzyl alcohol__1-heptanol;benzyl alcohol;1-heptanol;OCc1ccccc1;CCCCCCCO;0.0;0.0;30.0;0.0;0.0;0.0;0.0;30.0
720;benzyl alcohol__1-decanol;benzyl alcohol;1-decanol;OCc1ccccc1;CCCCCCCCCCO;0.0;0.0;30.0;0.0;0.0;0.0;0.0;30.0
392;propyl alcohol__1-naphthol;propyl alcohol;1-naphthol;CCCO;Oc1cccc2ccccc12;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
529;2-phenylethanol__methoxybenzene;2-phenylethanol;methoxybenzene;OCCc1ccccc1;COc1ccccc1;12.0;0.0;0.0;0.0;17.0;0.0;0.0;29.0
527;ethoxybenzene__3-phenyl-1-propanol;ethoxybenzene;3-phenyl-1-propanol;CCOc1ccccc1;OCCCc1ccccc1;12.0;0.0;0.0;0.0;17.0;0.0;0.0;29.0
522;benzyl alcohol__ethoxybenzene;benzyl alcohol;ethoxybenzene;OCc1ccccc1;CCOc1ccccc1;12.0;0.0;0.0;0.0;17.0;0.0;0.0;29.0
520;methoxybenzene__3-phenyl-1-propanol;methoxybenzene;3-phenyl-1-propanol;COc1ccccc1;OCCCc1ccccc1;12.0;0.0;0.0;0.0;17.0;0.0;0.0;29.0
519;benzyl alcohol__methoxybenzene;benzyl alcohol;methoxybenzene;OCc1ccccc1;COc1ccccc1;12.0;0.0;0.0;0.0;17.0;0.0;0.0;29.0
545;1,4-dioxane__water;1,4-dioxane;water;C1COCCO1;O;10.0;0.0;18.0;0.0;0.0;0.0;0.0;28.0
521;ethanol, 2-ethoxy-__water;ethanol, 2-ethoxy-;water;CCOCCO;O;12.0;0.0;16.0;0.0;0.0;0.0;0.0;28.0
497;1,2-butanediol__water;1,2-butanediol;water;CCC(O)CO;O;14.0;0.0;0.0;0.0;0.0;0.0;14.0;28.0
496;butane, 1,4-dihydroxy-__water;butane, 1,4-dihydroxy-;water;OCCCCO;O;14.0;0.0;0.0;0.0;0.0;0.0;14.0;28.0
498;2,3-butanediol__water;2,3-butanediol;water;CC(O)C(C)O;O;14.0;0.0;0.0;0.0;0.0;0.0;14.0;28.0
500;1,3-butanediol__water;1,3-butanediol;water;CC(O)CCO;O;14.0;0.0;0.0;0.0;0.0;0.0;14.0;28.0
501;trimethylene glycol__water;trimethylene glycol;water;OCCCO;O;14.0;0.0;0.0;0.0;0.0;0.0;14.0;28.0
399;phenylmethane__tetrole;phenylmethane;tetrole;Cc1ccccc1;o1cccc1;27.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0
398;1,2-dimethylbenzene__hexane;1,2-dimethylbenzene;hexane;Cc1ccccc1C;CCCCCC;27.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0
403;decane__tetradecane;decane;tetradecane;CCCCCCCCCC;CCCCCCCCCCCCCC;27.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0
722;cyclopentane__1,3-dioxolane;cyclopentane;1,3-dioxolane;C1CCCC1;C1COCO1;0.0;0.0;27.0;0.0;0.0;0.0;0.0;27.0
400;tetrole__n-hexane;tetrole;n-hexane;o1cccc1;CCCCCC;27.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0
724;cyclohexane__1,3-dioxolane;cyclohexane;1,3-dioxolane;C1CCCCC1;C1COCO1;0.0;0.0;27.0;0.0;0.0;0.0;0.0;27.0
723;benzene__1,3-dioxolane;benzene;1,3-dioxolane;c1ccccc1;C1COCO1;0.0;0.0;27.0;0.0;0.0;0.0;0.0;27.0
515;toluene__cyclopentane;toluene;cyclopentane;Cc1ccccc1;C1CCCC1;13.0;0.0;13.0;0.0;0.0;0.0;0.0;26.0
512;ethylbenzene__nonane;ethylbenzene;nonane;CCc1ccccc1;CCCCCCCCC;13.0;0.0;13.0;0.0;0.0;0.0;0.0;26.0
506;benzene__cyclopentane;benzene;cyclopentane;c1ccccc1;C1CCCC1;13.0;0.0;13.0;0.0;0.0;0.0;0.0;26.0
511;ethylbenzene__octane;ethylbenzene;octane;CCc1ccccc1;CCCCCCCC;13.0;0.0;13.0;0.0;0.0;0.0;0.0;26.0
516;ethylbenzene__cyclopentane;ethylbenzene;cyclopentane;CCc1ccccc1;C1CCCC1;13.0;0.0;13.0;0.0;0.0;0.0;0.0;26.0
503;ethylene glycol__1-heptanol;ethylene glycol;1-heptanol;OCCO;CCCCCCCO;13.0;0.0;12.0;0.0;0.0;0.0;0.0;25.0
474;glycerol__ethanol;glycerol;ethanol;OCC(O)CO;CCO;20.0;5.0;0.0;0.0;0.0;0.0;0.0;25.0
422;cis-1,2,3,5-trans-4,6-cyclohexanehexol__water;cis-1,2,3,5-trans-4,6-cyclohexanehexol;water;OC1C(O)C(O)C(O)C(O)C1O;O;25.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0
423;n-propyl alcohol__water;n-propyl alcohol;water;CCCO;O;25.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0
424;butan-1-ol__1,3-benzenediol;butan-1-ol;1,3-benzenediol;CCCCO;Oc1cccc(O)c1;25.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0
425;propan-1-ol__1,3-benzenediol;propan-1-ol;1,3-benzenediol;CCCO;Oc1cccc(O)c1;25.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0
430;2-n-butoxyethanol__water;2-n-butoxyethanol;water;CCCCOCCO;O;24.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0
428;methanol__toluene;methanol;toluene;CO;Cc1ccccc1;24.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0
429;D(+)-galactose__water;D(+)-galactose;water;OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O;O;24.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0
436;2-ethoxyethanol__water;2-ethoxyethanol;water;CCOCCO;O;24.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0
431;galactitol__water;galactitol;water;OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO;O;24.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0
518;benzene__hexane;benzene;hexane;c1ccccc1;CCCCCC;12.0;0.0;12.0;0.0;0.0;0.0;0.0;24.0
435;D-(+)-arabitol__water;D-(+)-arabitol;water;OCC(O)C(O)C(O)CO;O;24.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0
525;isobutanol__water;isobutanol;water;CC(C)CO;O;12.0;0.0;12.0;0.0;0.0;0.0;0.0;24.0
530;ethane, 1,1'-oxybis-__1,3-dioxolane;ethane, 1,1'-oxybis-;1,3-dioxolane;CCOCC;C1COCO1;11.0;0.0;12.0;0.0;0.0;0.0;0.0;23.0
776;diisopropyl__tetrahydrofuran;diisopropyl;tetrahydrofuran;CC(C)C(C)C;C1CCOC1;0.0;0.0;0.0;0.0;23.0;0.0;0.0;23.0
775;neohexane__tetrahydrofuran;neohexane;tetrahydrofuran;CCC(C)(C)C;C1CCOC1;0.0;0.0;0.0;0.0;23.0;0.0;0.0;23.0
447;1-heptanol__1-nonanol;1-heptanol;1-nonanol;CCCCCCCO;CCCCCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
448;1,3-dimethylbenzene__pentylcarbinol;1,3-dimethylbenzene;pentylcarbinol;Cc1cccc(C)c1;CCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
462;1-pentanol__1-nonanol;1-pentanol;1-nonanol;CCCCCO;CCCCCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
460;benzene__methoxybenzene;benzene;methoxybenzene;c1ccccc1;COc1ccccc1;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
459;methoxybenzene__propylbenzene;methoxybenzene;propylbenzene;COc1ccccc1;CCCc1ccccc1;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
458;1-propanol__1-pentanol;1-propanol;1-pentanol;CCCO;CCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
457;benzene__toluene;benzene;toluene;c1ccccc1;Cc1ccccc1;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
454;ethylene glycol__1-nonanol;ethylene glycol;1-nonanol;OCCO;CCCCCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
453;1-propanol__1-undecanol;1-propanol;1-undecanol;CCCO;CCCCCCCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
452;methoxybenzene__butylbenzene;methoxybenzene;butylbenzene;COc1ccccc1;CCCCc1ccccc1;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
451;benzene__ethylbenzene;benzene;ethylbenzene;c1ccccc1;CCc1ccccc1;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
442;1-heptanol__1-undecanol;1-heptanol;1-undecanol;CCCCCCCO;CCCCCCCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
733;benzene__2-methyltetrahydrofuran;benzene;2-methyltetrahydrofuran;c1ccccc1;CC1CCCO1;0.0;0.0;11.0;0.0;11.0;0.0;0.0;22.0
443;1-pentanol__1-undecanol;1-pentanol;1-undecanol;CCCCCO;CCCCCCCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
444;1-propanol__1-nonanol;1-propanol;1-nonanol;CCCO;CCCCCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
446;1,2-dimethylbenzene__pentylcarbinol;1,2-dimethylbenzene;pentylcarbinol;Cc1ccccc1C;CCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
449;ethylbenzene__toluene;ethylbenzene;toluene;CCc1ccccc1;Cc1ccccc1;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
450;methoxybenzene__toluene;methoxybenzene;toluene;COc1ccccc1;Cc1ccccc1;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
463;1-pentanol__1-heptanol;1-pentanol;1-heptanol;CCCCCO;CCCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
465;1-propanol__1-heptanol;1-propanol;1-heptanol;CCCO;CCCCCCCO;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
464;ethylbenzene__methoxybenzene;ethylbenzene;methoxybenzene;CCc1ccccc1;COc1ccccc1;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
523;2-ethyl-1-hexanol__ethylene glycol;2-ethyl-1-hexanol;ethylene glycol;CCCCC(CC)CO;OCCO;12.0;0.0;10.0;0.0;0.0;0.0;0.0;22.0
531;2-methoxyethanol__1,3-dioxolane;2-methoxyethanol;1,3-dioxolane;COCCO;C1COCO1;11.0;0.0;11.0;0.0;0.0;0.0;0.0;22.0
540;ethanol, 2-ethoxy-__1,3-dioxolane;ethanol, 2-ethoxy-;1,3-dioxolane;CCOCCO;C1COCO1;11.0;0.0;11.0;0.0;0.0;0.0;0.0;22.0
532;pentan-1-ol__1,3-dioxolane;pentan-1-ol;1,3-dioxolane;CCCCCO;C1COCO1;11.0;0.0;11.0;0.0;0.0;0.0;0.0;22.0
538;2-butoxyethanol__1,3-dioxolane;2-butoxyethanol;1,3-dioxolane;CCCCOCCO;C1COCO1;11.0;0.0;11.0;0.0;0.0;0.0;0.0;22.0
537;ethane, 1,1'-oxybis-__pentan-1-ol;ethane, 1,1'-oxybis-;pentan-1-ol;CCOCC;CCCCCO;11.0;0.0;11.0;0.0;0.0;0.0;0.0;22.0
534;isopropyl ether__toluene;isopropyl ether;toluene;CC(C)OC(C)C;Cc1ccccc1;11.0;0.0;0.0;0.0;10.0;0.0;0.0;21.0
777;tetramethylene oxide__dibutyl ether;tetramethylene oxide;dibutyl ether;C1CCOC1;CCCCOCCCC;0.0;0.0;0.0;0.0;21.0;0.0;0.0;21.0
549;ethanol__ethylene glycol;ethanol;ethylene glycol;CCO;OCCO;10.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0
473;ethanol__1,3-benzenediol;ethanol;1,3-benzenediol;CCO;Oc1cccc(O)c1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0
780;2,3-dimethylbutane__butyl oxide;2,3-dimethylbutane;butyl oxide;CC(C)C(C)C;CCCCOCCCC;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0
783;methanol__dibutyl ether;methanol;dibutyl ether;CO;CCCCOCCCC;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0
782;tetramethylene oxide__dipropyl ether;tetramethylene oxide;dipropyl ether;C1CCOC1;CCCOCCC;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0
778;dipropyl ether__dibutyl ether;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0
781;2,3-dimethylbutane__ether, dipropyl;2,3-dimethylbutane;ether, dipropyl;CC(C)C(C)C;CCCOCCC;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0
779;butane, 2,2-dimethyl-__butyl oxide;butane, 2,2-dimethyl-;butyl oxide;CCC(C)(C)C;CCCCOCCCC;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0
786;octane__1,4-dioxane;octane;1,4-dioxane;CCCCCCCC;C1COCCO1;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
796;cyclohexane__dibutyl ether;cyclohexane;dibutyl ether;C1CCCCC1;CCCCOCCCC;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
481;2-methyl-1-propanol__2-methyl-1-butanol;2-methyl-1-propanol;2-methyl-1-butanol;CC(C)CO;CCC(C)CO;19.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0
478;2-methyl-1-propanol__3-methyl-1-butanol;2-methyl-1-propanol;3-methyl-1-butanol;CC(C)CO;CC(C)CCO;19.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0
475;1-pentanol__2-methyl-1-propanol;1-pentanol;2-methyl-1-propanol;CCCCCO;CC(C)CO;19.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0
798;ethanol__tetrahydropyran;ethanol;tetrahydropyran;CCO;C1CCOCC1;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
482;1-propanol__tert-butyl ethyl ether;1-propanol;tert-butyl ethyl ether;CCCO;CCOC(C)(C)C;19.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0
797;benzene__1-methoxy-2-propanol;benzene;1-methoxy-2-propanol;c1ccccc1;COCC(C)O;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
795;1-methoxy-2-propanol__cyclohexane;1-methoxy-2-propanol;cyclohexane;COCC(C)O;C1CCCCC1;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
785;ethanol__methoxymethane;ethanol;methoxymethane;CCO;COC;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
794;cyclohexane__5-oxanonane;cyclohexane;5-oxanonane;C1CCCCC1;CCCCOCCCC;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
793;epoxypropane__2-methylpentane;epoxypropane;2-methylpentane;CC1CO1;CCCC(C)C;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
792;methanol__methoxymethane;methanol;methoxymethane;CO;COC;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
791;butane, 2,2-dimethyl-__ether, dipropyl;butane, 2,2-dimethyl-;ether, dipropyl;CCC(C)(C)C;CCCOCCC;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
790;cyclohexane__2-butoxyethanol;cyclohexane;2-butoxyethanol;C1CCCCC1;CCCCOCCO;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
788;1-butanol__methoxymethane;1-butanol;methoxymethane;CCCCO;COC;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
784;benzene__2-butoxyethanol;benzene;2-butoxyethanol;c1ccccc1;CCCCOCCO;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
787;1-propanol__methoxymethane;1-propanol;methoxymethane;CCCO;COC;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
789;1-pentanol__decane;1-pentanol;decane;CCCCCO;CCCCCCCCCC;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0
799;1-pentanol__nonane;1-pentanol;nonane;CCCCCO;CCCCCCCCC;0.0;0.0;0.0;0.0;18.0;0.0;0.0;18.0
800;1-pentanol__hexane;1-pentanol;hexane;CCCCCO;CCCCCC;0.0;0.0;0.0;0.0;18.0;0.0;0.0;18.0
483;ethane__toluene;ethane;toluene;CC;Cc1ccccc1;18.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0
560;2-methyl-2-butanol__ethyl tert-pentyl ether;2-methyl-2-butanol;ethyl tert-pentyl ether;CCC(C)(C)O;CCOC(C)(C)CC;9.0;0.0;0.0;0.0;9.0;0.0;0.0;18.0
486;n-hexane__2,5-dimethylfuran;n-hexane;2,5-dimethylfuran;CCCCCC;Cc1oc(C)cc1;18.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0
557;butan-2-ol__ethyl tert-pentyl ether;butan-2-ol;ethyl tert-pentyl ether;CCC(C)O;CCOC(C)(C)CC;9.0;0.0;0.0;0.0;9.0;0.0;0.0;18.0
487;methane__tetradecane;methane;tetradecane;C;CCCCCCCCCCCCCC;18.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0
563;1-butanol__ethyl tert-pentyl ether;1-butanol;ethyl tert-pentyl ether;CCCCO;CCOC(C)(C)CC;9.0;0.0;0.0;0.0;9.0;0.0;0.0;18.0
807;benzyl alcohol__3,6-dioxaoctane;benzyl alcohol;3,6-dioxaoctane;OCc1ccccc1;CCOCCOCC;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0
802;benzyl alcohol__bis(2-ethoxyethyl) ether;benzyl alcohol;bis(2-ethoxyethyl) ether;OCc1ccccc1;CCOCCOCCOCC;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0
803;1-propanol__decane;1-propanol;decane;CCCO;CCCCCCCCCC;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0
804;benzyl alcohol__ethanol, 2-ethoxy-;benzyl alcohol;ethanol, 2-ethoxy-;OCc1ccccc1;CCOCCO;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0
805;benzyl alcohol__ethoxytriglycol;benzyl alcohol;ethoxytriglycol;OCc1ccccc1;CCOCCOCCOCCO;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0
806;benzyl alcohol__dibutyl ether;benzyl alcohol;dibutyl ether;OCc1ccccc1;CCCCOCCCC;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0
808;2-methyl-1-propanol__1-methyl-1-(1-methylethoxy)ethane;2-methyl-1-propanol;1-methyl-1-(1-methylethoxy)ethane;CC(C)CO;CC(C)OC(C)C;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0
809;benzyl alcohol__1,2-dimethoxyethane;benzyl alcohol;1,2-dimethoxyethane;OCc1ccccc1;COCCOC;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0
810;benzyl alcohol__3,6-dioxa-1-octanol;benzyl alcohol;3,6-dioxa-1-octanol;OCc1ccccc1;CCOCCOCCO;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0
725;2-methoxyethanol__water;2-methoxyethanol;water;COCCO;O;0.0;0.0;16.0;0.0;0.0;0.0;0.0;16.0
597;tert-pentyl alcohol__water;tert-pentyl alcohol;water;CCC(C)(C)O;O;0.0;16.0;0.0;0.0;0.0;0.0;0.0;16.0
811;1-propanol__heptane;1-propanol;heptane;CCCO;CCCCCCC;0.0;0.0;0.0;0.0;16.0;0.0;0.0;16.0
489;methanol__dioxane;methanol;dioxane;CO;C1COCCO1;16.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
816;ethanol__nonane;ethanol;nonane;CCO;CCCCCCCCC;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
815;butan-2-ol__cyclohexyl alcohol;butan-2-ol;cyclohexyl alcohol;CCC(C)O;OC1CCCCC1;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
814;1-propanol__nonane;1-propanol;nonane;CCCO;CCCCCCCCC;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
812;1,2-dimethylbenzene__dibutyl ether;1,2-dimethylbenzene;dibutyl ether;Cc1ccccc1C;CCCCOCCCC;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
813;ethanol__decane;ethanol;decane;CCO;CCCCCCCCCC;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
599;1-butanol, 3-methyl-__water;1-butanol, 3-methyl-;water;CC(C)CCO;O;0.0;15.0;0.0;0.0;0.0;0.0;0.0;15.0
598;2-methyl-1-butanol__water;2-methyl-1-butanol;water;CCC(C)CO;O;0.0;15.0;0.0;0.0;0.0;0.0;0.0;15.0
817;benzene__2-methyl-1-propanol;benzene;2-methyl-1-propanol;c1ccccc1;CC(C)CO;0.0;0.0;0.0;0.0;14.0;0.0;0.0;14.0
499;2-ethyl-1-hexanol__1-nonanol;2-ethyl-1-hexanol;1-nonanol;CCCCC(CC)CO;CCCCCCCCCO;14.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
508;ethane__tetradecane;ethane;tetradecane;CC;CCCCCCCCCCCCCC;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
582;1,1':2',1''-terphenyl__heptane;1,1':2',1''-terphenyl;heptane;c1ccc(cc1)c2ccccc2c3ccccc3;CCCCCCC;5.0;0.0;5.0;0.0;3.0;0.0;0.0;13.0
818;1-butanol__1-methyl-1-(1-methylethoxy)ethane;1-butanol;1-methyl-1-(1-methylethoxy)ethane;CCCCO;CC(C)OC(C)C;0.0;0.0;0.0;0.0;13.0;0.0;0.0;13.0
732;1-butanol__1,2-butanediol;1-butanol;1,2-butanediol;CCCCO;CCC(O)CO;0.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0
589;1,1'-biphenyl__cyclohexane;1,1'-biphenyl;cyclohexane;c1ccc(cc1)c2ccccc2;C1CCCCC1;5.0;0.0;5.0;0.0;3.0;0.0;0.0;13.0
585;m-terphenyl__cyclohexane;m-terphenyl;cyclohexane;c1ccc(cc1)c2cccc(c2)c3ccccc3;C1CCCCC1;5.0;0.0;5.0;0.0;3.0;0.0;0.0;13.0
513;1-octanol__2-octanol;1-octanol;2-octanol;CCCCCCCCO;CCCCCCC(C)O;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
581;1,1'-biphenyl__heptane;1,1'-biphenyl;heptane;c1ccc(cc1)c2ccccc2;CCCCCCC;5.0;0.0;5.0;0.0;3.0;0.0;0.0;13.0
578;1,1':2',1''-terphenyl__cyclohexane;1,1':2',1''-terphenyl;cyclohexane;c1ccc(cc1)c2ccccc2c3ccccc3;C1CCCCC1;5.0;0.0;5.0;0.0;3.0;0.0;0.0;13.0
580;m-terphenyl__heptane;m-terphenyl;heptane;c1ccc(cc1)c2cccc(c2)c3ccccc3;CCCCCCC;5.0;0.0;5.0;0.0;3.0;0.0;0.0;13.0
600;pentan-2-ol__water;pentan-2-ol;water;CCCC(C)O;O;0.0;13.0;0.0;0.0;0.0;0.0;0.0;13.0
510;1-decanol__2-octanol;1-decanol;2-octanol;CCCCCCCCCCO;CCCCCCC(C)O;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
509;2-ethyl-1-hexanol__1-heptanol;2-ethyl-1-hexanol;1-heptanol;CCCCC(CC)CO;CCCCCCCO;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
504;anisole__phenol;anisole;phenol;COc1ccccc1;Oc1ccccc1;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
505;ethanol__oxane;ethanol;oxane;CCO;C1CCOCC1;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
819;n-butyl alcohol__cyclohexyl alcohol;n-butyl alcohol;cyclohexyl alcohol;CCCCO;OC1CCCCC1;0.0;0.0;0.0;0.0;13.0;0.0;0.0;13.0
524;2-propanol__methane;2-propanol;methane;CC(C)O;C;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
526;ethanol__dodecane;ethanol;dodecane;CCO;CCCCCCCCCCCC;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
528;methanol__tetrahydrofuran;methanol;tetrahydrofuran;CO;C1CCOC1;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
517;1,3-dioxolane__water;1,3-dioxolane;water;C1COCO1;O;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
820;1-methyl-1-(1-methylethoxy)ethane__heptane;1-methyl-1-(1-methylethoxy)ethane;heptane;CC(C)OC(C)C;CCCCCCC;0.0;0.0;0.0;0.0;12.0;0.0;0.0;12.0
544;benzene__methyl tert-butyl ether;benzene;methyl tert-butyl ether;c1ccccc1;COC(C)(C)C;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
541;benzene__dibutyl ether;benzene;dibutyl ether;c1ccccc1;CCCCOCCCC;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
601;3-pentanol__water;3-pentanol;water;CCC(O)CC;O;0.0;11.0;0.0;0.0;0.0;0.0;0.0;11.0
533;toluene__2-methoxyethanol;toluene;2-methoxyethanol;Cc1ccccc1;COCCO;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
535;p-xylene__2-methoxyethanol;p-xylene;2-methoxyethanol;Cc1ccc(C)cc1;COCCO;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
536;ethanol__dibutyl ether;ethanol;dibutyl ether;CCO;CCCCOCCCC;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
539;methanol__anisol;methanol;anisol;CO;COc1ccccc1;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
542;methanol__dodecane;methanol;dodecane;CO;CCCCCCCCCCCC;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
543;benzene__2-methoxyethanol;benzene;2-methoxyethanol;c1ccccc1;COCCO;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
826;1-hexanol__cyclopentane;1-hexanol;cyclopentane;CCCCCCO;C1CCCC1;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
825;isopropyl ether__1,3-dimethylbenzene;isopropyl ether;1,3-dimethylbenzene;CC(C)OC(C)C;Cc1cccc(C)c1;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
824;propyl alcohol__cyclohexyl alcohol;propyl alcohol;cyclohexyl alcohol;CCCO;OC1CCCCC1;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
823;1,2-propanediol__methanol;1,2-propanediol;methanol;CC(O)CO;CO;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
