;Mixture;Count
1295;n-decane__cetane;30
1296;D-(-)-ribose__water;30
1297;n-butyl alcohol__1-naphthol;30
1298;choline hydrochloride__benzenol;30
1299;chlorocaine__water;30
1300;n-butyl alcohol__2-naphthol;30
1301;1,4-dichlorobutane__propyl methanoate;30
1302;1-butanol__2,4-diaminotoluene;30
1303;bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-__2-pentanol;30
1304;ethanol__2-naphthol;30
1305;urea, ethyl-__water;30
1306;propan-1-ol__water;30
1307;propyl alcohol__2-naphthol;30
1308;1-butylurea__water;30
1309;furfuryl alcohol, tetrahydro-__water;30
1310;ethanol__1-naphthol;30
1311;maleic acid__water;30
1312;water__tripropylene glycol;30
1313;dimethylglycine__water;30
1314;trimethylamine oxide__water;30
1315;pentane__butyl methanoate;29
1316;propyl methanoate__1,6-dichlorohexane;29
1317;triethylene glycol__tetrabutylammonium chloride;28
1318;1,2-dimethylbenzene__benzonitrile;28
1319;ethylbenzene__benzonitrile;28
1320;bis(2-hydroxypropyl)amine__N-methyl-2-pyrrolidone;28
1321;isopropylbenzene__benzonitrile;28
1322;D-fructose__choline chloride;28
1323;toluene__carbon dioxide;28
1324;ethanol__ethyl ethanoate;28
1325;benzonitrile__1,3,5-trimethylbenzene;28
1326;NMF__water;28
1327;ethyl propanoate__carbon dioxide;28
1328;N,N-dimethylformamide__n-dodecane;28
1329;propyl methanoate__1,5-dichloropentane;28
1330;tetrole__n-hexane;27
1331;ammonia__water;27
1332;decane__tetradecane;27
1333;1-propanol__diethyl carbonate;27
1334;phenylmethane__tetrole;27
1335;1-butanol__2-methyltetrahydrofuran;27
1336;1-butanol__diethyl carbonate;27
1337;1,3-dimethylbenzene__cyclooctane;27
1338;1-pentanol__diethyl carbonate;27
1339;1,2-dimethylbenzene__hexane;27
1340;1,2-dimethylbenzene__methylcyclohexane;26
1341;ethanol__1,8-cineole;26
1342;1-pentanol__1,8-cineole;26
1343;1,3-dimethylbenzene__cyclohexane;26
1344;benzonitrile__methoxybenzene;26
1345;1,3-dimethylbenzene__cyclopentane;26
1346;tetrahydropyran__isobutyl chloride;26
1347;methanol__propylene carbonate;26
1348;1,3,5-trimethylbenzene__cyclohexane;26
1349;tetrahydropyran__tert-butyl chloride;26
1350;1,3,5-trimethylbenzene__cyclopentane;26
1351;1,4-dimethylbenzene__cyclooctane;26
1352;2-chlorobutane__tetrahydropyran;26
1353;1-chlorobutane__tetrahydropyran;26
1354;1,2-ethanediol__water;26
1355;1-propanol__1,8-cineole;26
1356;1,2-dimethylbenzene__cyclohexane;26
1357;1-pentanol__cyclopentane;26
1358;1,2-dimethylbenzene__cyclooctane;26
1359;1,3-dimethylbenzene__methylcyclohexane;26
1360;1,3,5-trimethylbenzene__cyclooctane;26
1361;1-chlorobutane__1,4-dioxane;26
1362;2-chlorobutane__1,4-dioxane;26
1363;1,4-dioxane__isobutyl chloride;26
1364;1,4-dimethylbenzene__cyclopentane;26
1365;1,4-dioxane__tert-butyl chloride;26
1366;1,2-dimethylbenzene__cyclopentane;26
1367;1-butanol__1,8-cineole;26
1368;2-pyrrolidinone__water;25
1369;novocaine__water;25
1370;5-methylfurfural__water;25
1371;cis-1,2,3,5-trans-4,6-cyclohexanehexol__water;25
1372;n-propyl alcohol__water;25
1373;butan-1-ol__1,3-benzenediol;25
1374;carbon dioxide__ethyl ethanoate;25
1375;2,4-diaminotoluene__water;25
1376;propan-1-ol__1,3-benzenediol;25
1377;tetramethylene sulfone__water;25
1378;methanol__toluene;24
1379;ethylbenzene__hexane;24
1380;D(+)-galactose__water;24
1381;D-(+)-cellobiose__water;24
1382;D-(+)-xylose__water;24
1383;glucose__water;24
1384;tetraethylammonium iodide__acetonitrile;24
1385;1,4-dioxane__1-chloropropane;24
1386;sulfanilic acid__water;24
1387;1-heptanol__cyclopentane;24
1388;2-ethoxyethanol__water;24
1389;methanol__dimethyl carbonate;24
1390;ethanol, 2-[2-(2-methoxyethoxy)ethoxy]-__water;24
1391;galactitol__water;24
1392;ethanol__isopropyl ether;24
1393;benzene__acetophenone;24
1394;2-hydroxymethylfuran__water;24
1395;methanol__tetraethylammonium iodide;24
1396;3,6-dioxa-1-octanol__water;24
1397;2-n-butoxyethanol__water;24
1398;tetraethylammonium iodide__nitrobenzene;24
1399;D-sucrose__water;24
1400;propanone__tetraethylammonium iodide;24
1401;sulfanilamide__water;24
1402;acetophenone__1,3,5-trimethylbenzene;24
1403;acetophenone__1,3-dimethylbenzene;24
1404;D-(+)-arabitol__water;24
1405;L-(-)-sorbose__water;24
1406;methyl methacrylate__butyl propenoate;23
1407;toluene__nonane;23
1408;methyl 2-hydroxypropanoate__water;23
1409;toluene__butyl propenoate;23
1410;butan-1-ol__2,2'-methylenebisfuran;23
1411;triethanolamine__water;23
1412;ethene__2-methyl-1-propanol;23
1413;methyl methacrylate__toluene;23
1414;heptane__cyclooctane;22
1415;1,1,2,2-tetrabromoethane__1-heptanol;22
1416;benzonitrile__1,4-dimethylbenzene;22
1417;2,2,4-trimethylpentane__Propoxyethylene;22
1418;1,1,2,2-tetrachloroethane__1-heptanol;22
1419;1,1,2,2-tetrachloroethane__1-octanol;22
1420;1-pentanol__1,1,2,2-tetrachloroethane;22
1421;1,1,2,2-tetrabromoethane__1-hexanol;22
1422;ethylbenzene__methoxybenzene;22
1423;1-heptanol__1-undecanol;22
1424;toluol__acetic acid, 1,1-dimethylethyl ester;22
1425;1,3-dimethylbenzene__pentylcarbinol;22
1426;1-propanol__1-heptanol;22
1427;1,2-dimethylbenzene__pentylcarbinol;22
1428;benzene__acetic acid, 1,1-dimethylethyl ester;22
1429;methyl methanoate__pentane;22
1430;methoxybenzene__propylbenzene;22
1431;1-pentanol__1-nonanol;22
1432;1-propanol__1-undecanol;22
1433;tetracaine hydrochloride__water;22
1434;1-pentanol__1,1,2,2-tetrabromoethane;22
1435;2-chlorobutane__tetrahydrofuran;22
1436;1,1,2,2-tetrabromoethane__1-octanol;22
1437;2-furaldehyde__water;22
1438;1,1,2,2-tetrachloroethane__1-decanol;22
1439;1-propanol__1-nonanol;22
1440;1-heptanol__1-nonanol;22
1441;tetrahydrofuran__isobutyl chloride;22
1442;methoxybenzene__toluene;22
1443;tetrahydrofuran__tert-butyl chloride;22
1444;benzene__ethylbenzene;22
1445;methoxybenzene__butylbenzene;22
1446;pentylcarbinol__2,2'-methylenebisfuran;22
1447;ethylbenzene__acetic acid, 1,1-dimethylethyl ester;22
1448;1,1,2,2-tetrabromoethane__1-decanol;22
1449;ethylene glycol__1-nonanol;22
1450;1,2-propanediol__water;22
1451;ethylbenzene__toluene;22
1452;1-pentanol__1-undecanol;22
1453;1-pentanol__1-heptanol;22
1454;benzene__methoxybenzene;22
1455;benzene__toluene;22
1456;benzonitrile__1,3-dimethylbenzene;22
1457;1-pentanol__dipropylene glycol dimethyl ether;22
1458;1-propanol__1-pentanol;22
1459;2-morpholinoethane-1-sulfonic acid__water;21
1460;2-butanol__ethyl acetate;21
1461;water__2-hydroxy-3-morpholinopropane-1-sulfonic acid;21
1462;2,2,4-trimethylpentane__dimethyl carbonate;21
1463;ethylene glycol methyl ether__water;21
1464;glycerol__tetrabutylammonium chloride;21
1465;ethylene glycol__tetrabutylammonium chloride;21
1466;1-propanol__tert-amyl methyl ether;21
1467;butyl levulinate__water;21
1468;1-propanol__methyl tert-butyl ether;21
1469;3-(p-hydroxyphenyl)-L-alanine__water;21
1470;1-propanol__2-methylpropyl ethanoate;21
1471;methanol__dipropylene glycol dimethyl ether;21
1472;2-methyl-2-butanol__N,N-dimethylacetamide;21
1473;carbon dioxide__n-tetradecane;20
1474;butanoic acid__water;20
1475;methyl benzoate__1,3-dimethylbenzene;20
1476;methyl benzoate__ethylbenzene;20
1477;1,4-dimethylbenzene__isoamyl acetate;20
1478;1,2-dimethylbenzene__isoamyl acetate;20
1479;4,5-bis(hydroxymethyl)-3-hydroxy-2-methylpyridine hydrochloride__water;20
1480;methyl levulinate__water;20
1481;methyl benzoate__1,2-dimethylbenzene;20
1482;N-(2-aminoethyl)piperazine__water;20
1483;methyl benzoate__1,4-dimethylbenzene;20
1484;ethanol__1,3-benzenediol;20
1485;1-heptanol__dipropylene glycol dimethyl ether;20
1486;thiamine hydrochloride__water;20
1487;butyl 2-hydroxypropanoate__water;20
1488;1-propanol__dipropylene glycol dimethyl ether;20
1489;pentoxifylline__water;20
1490;ethylbenzene__isoamyl acetate;20
1491;glycerol__ethanol;20
1492;DMF__acetonitrile;20
1493;ethanol__2,2'-methylenebisfuran;20
1494;ethyl levulinate__water;19
1495;1-propanol__3-methyl-1-butanol;19
1496;1-propanol__2-methyl-1-butanol;19
1497;2-methyl-1-propanol__2-methyl-1-butanol;19
1498;1-chlorobutane__acetic acid, butyl ester;19
1499;1,2-dichloropropane__3,6-dioxa-1-decanol;19
1500;1,2-dichloropropane__2-[2-(2-methoxyethoxy)ethoxy]ethanol;19
1501;ethyl ethanoate__ethyl lactate;19
1502;water__3-morpholino-2-hydroxypropanesulfonic acid;19
1503;1-propanol__tert-butyl ethyl ether;19
1504;trifluoperazine hydrochloride__water;19
1505;1,2-dichloropropane__2-(2-(2-ethoxyethoxy)ethoxy)ethanol;19
1506;methanol__2-methyl-1-butanol;19
1507;2-methyl-1-propanol__3-methyl-1-butanol;19
1508;1,2-dichloropropane__2-(2-propoxyethoxy)ethanol;19
1509;propanoic acid__water;19
1510;methyl ethanoate__ethyl lactate;19
1511;1-pentanol__2-methyl-1-propanol;19
1512;methanol__ethyl lactate;19
1513;hexane__ether, methyl tert-pentyl;19
1514;1-propanol__ethyl lactate;19
1515;pentan-1-ol__2,2'-methylenebisfuran;18
1516;propan-1-ol__1-heptene;18
1517;methane__tetradecane;18
1518;sulfuric acid__water;18
1519;tetramethylenediamine__water;18
1520;propan-1-ol__1-hexene;18
1521;acetamide, N-(4-hydroxyphenyl)-__1-octanol;18
1522;1,3-dimethylbenzene__isoamyl acetate;18
1523;3-methyl-1-butanol__ethyl ethanoate;18
1524;n-hexane__2,5-dimethylfuran;18
1525;1,2-dichloropropane__2-(2-(2-butoxyethoxy)ethoxy)ethanol;18
1526;1-propanol__methyl ethanoate;18
1527;thiophene__hexane;18
1528;ethane__toluene;18
1529;methanoic acid__water;18
1530;2-(ethylamino)ethanol__water;18
1531;2-isopropoxyethanol__water;18
1532;nicotinamide__water;18
1533;N,N-diethylethanolamine__water;18
1534;water__dipropylene glycol monomethyl ether;18
1535;2,5,8-trioxanonane__carbon dioxide;18
1536;water__octyl trimethyl ammonium bromide;17
1537;1-butanol__butanone;17
1538;2-methyl-1-propanol__2-chlorobutane;17
1539;acetic acid, butyl ester__1-chloroheptane;17
1540;acetic acid__water;17
1541;2-methyl-2-butanol__ethyl ethanoate;17
1542;methanol__ethyl ethanoate;17
1543;propyl propanoate__toluene;17
1544;1,2-dichloroethane__propyl ethanoate;17
1545;2-butanol__propyl acetate;17
1546;propyl butanoate__1,2-dichloroethane;17
1547;dimethylformamide__cyclohexane;17
1548;water__hexyl trimethyl ammonium bromide;17
1549;propyl propanoate__1,2-dichloroethane;17
1550;1-butanol__propyl acetate;17
1551;1-octanol__4-Hydroxybenzamide;17
1552;2-butanol__methyl acetate;16
1553;1,2-dichloroethane__ethyl ethanoate;16
1554;methanol__dioxane;16
1555;ethyl ethanoate__valeric acid, ethyl ester;16
1556;N,N-dimethylacetamide__ethyl ethanoate;16
1557;n-dodecane__valeric acid, ethyl ester;16
1558;propyl propanoate__1,4-dichlorobutane;16
1559;methyl methanoate__1,5-dichloropentane;16
1560;water__ammonium bromide;16
1561;2-methyl-1-propanol__octane;16
1562;2-methyl-1-propanol__hexane;16
1563;2-chlorobutane__n-butyl acetate;16
1564;methyl methanoate__1,3-dichloropropane;16
1565;1,2-dibromoethane__butyl ethanoate;16
1566;2-methyl-1-propanol__decane;16
1567;methyl methanoate__1,4-dichlorobutane;16
1568;methyl methanoate__1,6-dichlorohexane;16
1569;propyl ethanoate__1,3-dichloropropane;16
1570;ethyl butanoate__1,2-dichloroethane;16
1571;propyl propanoate__1,3-dichloropropane;16
1572;methanol__2,2'-methylenebisfuran;16
1573;ethyl propanoate__1,2-dichloroethane;16
1574;water__decyltrimethylammonium bromide;16
1575;1,4-dichlorobutane__ethyl pentanoate;16
1576;2-amino-1,3-propanediol__water;16
1577;ethanol__tris(2-hydroxyethyl) methylammonium methylsulfate;16
1578;butyl butanoate__1,6-dibromohexane;16
1579;acetic acid, butyl ester__hexyl chloride;16
1580;thiophene__cyclohexane;16
1581;propyl butanoate__1,3-dichloropropane;16
1582;ethyl ethanoate__1,6-dichlorohexane;16
1583;1,2-dichloroethane__amyl formate;16
1584;ethyl butanoate__1,6-dichlorohexane;16
1585;ethyl ethanoate__1,3-dichloropropane;16
1586;1-hexanol__tetrachloroethene;16
1587;1,5-dibromopentane__butyl propanoate;16
1588;1,2-dichloroethane__ethyl pentanoate;16
1589;1,2-dichloroethane__methyl methanoate;16
1590;1,4-dichlorobutane__amyl formate;16
1591;myristyltrimethylammonium bromide__water;15
1592;1-octadecanaminium, N,N,N-trimethyl-, bromide__water;15
1593;1,4-dibromobutane__butyl propanoate;15
1594;ethyl butanoate__1,3-dichloropropane;15
1595;fructose__water;15
1596;L-leucine__water;15
1597;1,3-dibromopropane__butyl ethanoate;15
1598;1-chlorooctane__acetic acid, butyl ester;15
1599;4-methyl-2-pentanone__tributyl phosphate;15
1600;4-aminobutyric acid__water;15
1601;ethyl ethanoate__1,5-dichloropentane;15
1602;1,2-dibromoethane__butyl methanoate;15
1603;2-methyl-1-propanol__n-butyl acetate;15
1604;1,1,1-trichloroethane__2-butanone;15
1605;fluphenazine dihydrochloride__water;15
1606;2-propanol__2-methylpropyl ethanoate;15
1607;ethyl butanoate__1,5-dichloropentane;15
1608;1,3-dichloropropane__ethyl pentanoate;15
1609;propan-1-ol__2,2'-methylenebisfuran;15
1610;1-octanol__benzoic acid, 4-acetamido-;15
1611;methane__pentane;15
1612;ethyl pentanoate__1,5-dichloropentane;15
1613;acetic acid, butyl ester__pentane, 1-chloro-;15
1614;1,4-dichlorobutane__ethyl ethanoate;15
1615;glutamic acid, L-__water;15
1616;diethanolamine__sulfolane;15
1617;ethyl propanoate__1,4-dichlorobutane;15
1618;sulfolane__2-aminoethanol;15
1619;propyl ethanoate__1,5-dichloropentane;15
1620;ethyl propanoate__1,5-dichloropentane;15
1621;butyl butanoate__1,5-dibromopentane;15
1622;amyl formate__1,6-dichlorohexane;14
1623;2,3-butanediol__water;14
1624;butyl formate__1,5-dichloropentane;14
1625;3-chlorotoluene__tetrahydrofuran;14
1626;1,3-butanediol__water;14
1627;chloroform__methyl tert-butyl ether;14
1628;methyl propenoate__water;14
1629;2-ethyl-1-hexanol__1-nonanol;14
1630;trimethylene glycol__water;14
1631;propyl butanoate__1,6-dichlorohexane;14
1632;1-butanol__methyl ethanoate;14
1633;glycerol__tetramethylammonium chloride;14
1634;n-dodecane__ethyl ethanoate;14
1635;2,3-dihydroxybutanedioic acid__water;14
1636;1,3-dibromopropane__butyl propanoate;14
1637;butyl propanoate__1,6-dibromohexane;14
1638;iodoethane__toluene;14
1639;1,3-dichloropropane__butyl formate;14
1640;1,2-butanediol__water;14
1641;butane, 1,4-dihydroxy-__water;14
1642;ethyl propanoate__1,3-dichloropropane;14
1643;1,2-dibromoethane__butyl propanoate;14
1644;ethyl butanoate__1,4-dichlorobutane;14
1645;butyl formate__1,6-dichlorohexane;14
1646;1,2-dichloroethane__butyl formate;14
1647;butyl butanoate__1,3-dibromopropane;14
1648;1,4-dichlorobutane__butyl formate;14
1649;propyl propanoate__1,5-dichloropentane;14
1650;tetrahydrofuran__1,2,4-trichlorobenzene;14
1651;propyl ethanoate__1,4-dichlorobutane;14
1652;cis-1,4-butenedioic acid__water;14
1653;2-butanone__1,3-dichloropropane;14
1654;1,5-dibromopentane__butyl methanoate;14
1655;butyl ethanoate__1,6-dibromohexane;14
1656;ethanol__2-methylpropyl ethanoate;14
1657;2-butanone__1-chloropentane;14
1658;glycerol__choline chloride;14
1659;choline chloride__malonic acid;14
1660;carbon dioxide__2,5,8,11,14-pentaoxapentadecane;14
1661;1,3-dichloropropane__amyl formate;14
1662;1,5-dichloropentane__amyl formate;14
1663;carbon dioxide__n-tridecane;13
1664;propyl butanoate__1,5-dichloropentane;13
1665;1,3-dibromopropane__butyl methanoate;13
1666;1-dodecanamine, N,N-didodecyl-__1-octanol;13
1667;benzene__cyclopentane;13
1668;1,2-propanediol__4-methyl-1,3-dioxolan-2-one;13
1669;1-decanol__2-octanol;13
1670;bis(2-hydroxyethyl) ether__sulfolane;13
1671;tetrahydrofuran__1,3-dichlorobenzene;13
1672;2-ethyl-1-hexanol__1-heptanol;13
1673;propyl propanoate__1,6-dichlorohexane;13
1674;isopropyl ether__2,2,4-trimethylpentane;13
1675;toluene__cyclopentane;13
1676;butyl methanoate__1,6-dibromohexane;13
1677;butyl butanoate__1,4-dibromobutane;13
1678;acetanilide__1-octanol;13
1679;ethylbenzene__nonane;13
1680;2,3,4,5-tetrahydro-2-furanone__butanedioic acid, diethyl ester;13
1681;ethyl propanoate__1,6-dichlorohexane;13
1682;phenol__dimethyl carbonate;13
1683;ethylbenzene__cyclopentane;13
1684;1-dodecanamine, N,N-didodecyl-__2-octanol;13
1685;ethylbenzene__octane;13
1686;2,3,4,5-tetrahydro-2-furanone__water;13
1687;butan-1-ol__carbon dioxide;13
1688;ethane__tetradecane;13
1689;anisole__phenol;13
1690;1,4-dibromobutane__butyl ethanoate;13
1691;4-chlorotoluene__tetrahydrofuran;13
1692;N-(4-ethoxyphenyl)acetamide__1-octanol;13
1693;ethanol__oxane;13
1694;1,4-dibromobutane__butyl methanoate;13
1695;1-octanol__2-octanol;13
1696;2-butanone__1,4-dichlorobutane;13
1697;propyl ethanoate__1,6-dichlorohexane;13
1698;2-phenylethanol__ethoxybenzene;13
1699;1,2-dibromoethane__butyl butanoate;13
1700;1,5-dibromopentane__butyl ethanoate;13
1701;tetraethylene glycol__sulfolane;13
1702;1,2-ethanediol__sulfolane;13
1703;anisole__dimethyl carbonate;13
1704;ethylene glycol__1-heptanol;13
1705;1,2-dichlorobenzene__tetrahydrofuran;13
1706;cyclohexane__octane;13
1707;1-dodecanamine, N,N-didodecyl-__1-decanol;13
1708;benzyl alcohol__diethyl carbonate;12
1709;Streptomycin sulfate__water;12
1710;ethanol__carbon dioxide;12
1711;1-octanol__2-acetamidophenol;12
1712;acetophenone__2-hexanol;12
1713;ethoxybenzene__3-phenyl-1-propanol;12
1714;ethyl pentanoate__1,6-dichlorohexane;12
1715;2-propanol__methane;12
1716;isobutanol__water;12
1717;benzyl alcohol__methoxybenzene;12
1718;2-phenylethanol__4-methyl-1,3-dioxolan-2-one;12
1719;ethanol__dodecane;12
1720;2-nitrotoluene__tetrahydrofuran;12
1721;2-propanol__acetophenone;12
1722;ethanol, 2-ethoxy-__water;12
1723;methyl sulfoxide__diethyl carbonate;12
1724;benzene__hexane;12
1725;1,3-dioxolane__water;12
1726;2-ethyl-1-hexanol__ethylene glycol;12
1727;acetophenone__2-heptanol;12
1728;acetophenone__2-pentanol;12
1729;methanol__tetrahydrofuran;12
1730;methanol__iodoethane;12
1731;4-methyl-1,3-dioxolan-2-one__3-phenyl-1-propanol;12
1732;diethyl carbonate__3-phenyl-1-propanol;12
1733;3-phenyl-1-propanol__dimethyl carbonate;12
1734;benzyl alcohol__ethoxybenzene;12
1735;2-butanone__1,1,2,2-tetrachloroethane;12
1736;monoethanolamine__1-ethyl-2-pyrrolidinone;12
1737;benzyl alcohol__4-methyl-1,3-dioxolan-2-one;12
1738;propyl butanoate__1,4-dichlorobutane;12
1739;carbon dioxide__octadecane;12
1740;water__tris(2-hydroxyethyl) methylammonium methylsulfate;12
1741;1-octanol__3-hydroxy-benzamide;12
1742;2,5,8,11-tetraoxadodecane__carbon dioxide;12
1743;3-nitrotoluene__tetrahydrofuran;12
1744;methanol__tetrabutylammonium bromide;12
1745;glycine, N-acetyl-__water;12
1746;n-dodecane__carbon dioxide;12
1747;2-phenylethanol__methoxybenzene;12
1748;benzyl alcohol__dimethyl carbonate;12
1749;2-phenylethanol__diethyl carbonate;12
1750;2-chlorotoluene__tetrahydrofuran;12
1751;D-galactose__water;12
1752;methyl sulfoxide__dimethyl carbonate;12
1753;2-phenylethanol__dimethyl carbonate;12
1754;methoxybenzene__3-phenyl-1-propanol;12
1755;methyl sulfoxide__4-methyl-1,3-dioxolan-2-one;12
1756;pyridoxine hydrochloride__methanol;12
1757;tributyl phosphate__trioctylamine;11
1758;1-propanol__triethylamine;11
1759;2-propanamine, 2-methyl-__cyclohexylamine;11
1760;dimethyl carbonate__methyl phenyl carbonate;11
1761;ethanol__iodoethane;11
1762;cyclohexanone__2-butoxyethanol;11
1763;cyclohexanone__propyl ethanoate;11
1764;ethanol__dibutyl ether;11
1765;benzene__2-methoxyethanol;11
1766;2-propanamine, 2-methyl-__cyclohexanone;11
1767;acetonitrile__1-propanone, 1-phenyl-;11
1768;1-propanol__propoxyethylene;11
1769;methyl ethanoate__cyclohexane;11
1770;1-octanol__trioctylamine;11
1771;ethanol, 2-ethoxy-__1,3-dioxolane;11
1772;acetonitrile__2-ethoxy-2-methylpropane;11
1773;1-decanol__trioctylamine;11
1774;cyclohexane__triethylamine;11
1775;acetonitrile__toluene;11
1776;1-dodecanamine, N,N-didodecyl-__1-dodecanol;11
1777;isopropyl ether__toluene;11
1778;1-dodecanamine, N,N-didodecyl-__decane;11
1779;ethyl ethanoate__water;11
1780;benzene__methyl tert-butyl ether;11
1781;cyclohexanone__ethyl ethanoate;11
1782;1-propanol__Propoxyethylene;11
1783;N-methylacetamide__1,2-dichloroethane;11
1784;trioctylamine__n-undecane;11
1785;benzene__propoxyethylene;11
1786;ethyl cyanide__2-ethoxy-2-methylpropane;11
1787;2-pentanone__phenylacetonitrile;11
1788;cyclohexane__ethyl ethanoate;11
1789;benzene__dibutyl ether;11
1790;1-dodecanamine, N,N-didodecyl-__dodecane;11
1791;methyl alcohol__carbon dioxide;11
1792;methanol__anisol;11
1793;cyclohexylamine__acetic acid, butyl ester;11
1794;butanone__phenylacetonitrile;11
1795;methanol__dodecane;11
1796;benzene__acetonitrile;11
1797;cyclohexanone__butylamine;11
1798;p-xylene__2-methoxyethanol;11
1799;ethyl methyl ketone__cyclohexylamine;11
1800;cyclohexylamine__1,3-dioxolane;11
1801;imidazolium chloride__water;11
1802;1-propanol__iodoethane;11
1803;ethyl cyanide__1,1-dimethylpropyl ethyl ether;11
1804;propyl ethanoate__cyclohexane;11
1805;ethanol__Propoxyethylene;11
1806;1-dodecanol__trioctylamine;11
1807;1-dodecanol__tributyl phosphate;11
1808;2-methoxyethanol__1,3-dioxolane;11
1809;anisol__dimethyl carbonate;11
1810;acetonitrile__acetophenone;11
1811;dodecane__trioctylamine;11
1812;ethane, 1,1'-oxybis-__pentan-1-ol;11
1813;2-butoxyethanol__1,3-dioxolane;11
1814;4-methyl-2-pentanone__phenylacetonitrile;11
1815;2,2,2-trifluoroethanol__isopropyl ether;11
1816;chloroform__pentan-2,4-dione;11
1817;cyclohexanone__acetic acid, butyl ester;11
1818;3-pentanone__phenylacetonitrile;11
1819;.gamma.-valerolactone__water;11
1820;ethane, 1,1'-oxybis-__1,3-dioxolane;11
1821;acetonitrile__p-xylene;11
1822;1-propanol__tributylamine;11
1823;N-methylacetamide__tetrachloroethene;11
1824;1,1,2-trichloroethane__N-methylacetamide;11
1825;cyclohexylamine__2-butoxyethanol;11
1826;toluene__propoxyethylene;11
1827;1-chlorobutane__tetrahydrofuran;11
1828;ethyl methyl ketone__cyclohexanone;11
1829;N-methylacetamide__1,1,2,2-tetrachloroethane;11
1830;methyl ethanoate__cyclohexanone;11
1831;tributyl phosphate__n-undecane;11
1832;acetonitrile__1,1-dimethylpropyl ethyl ether;11
1833;tributylamine__cyclohexane;11
1834;glycine__3-chloro-1,2-propanediol;11
1835;toluene__2-methoxyethanol;11
1836;methanol__methyl phenyl carbonate;11
1837;trichloroethylene__N-methylacetamide;11
1838;diethyl carbonate__4,7-methano-1H-indene, octahydro-;11
1839;cyclohexylamine__butylamine;11
1840;n-propyl alcohol__carbon dioxide;11
1841;pentan-1-ol__1,3-dioxolane;11
1842;L-alanine__3-chloro-1,2-propanediol;10
1843;acetonitrile__p-acetyltoluene;10
1844;1-octanol__dodecane;10
1845;1-pentanol__2-ethyl-1-hexanol;10
1846;2-acetamidobenzoic acid__1-octanol;10
1847;1-hexanol__dodecane;10
1848;1-pentanol__dodecane;10
1849;tetrabutylammonium iodide__water;10
1850;1,4-dioxane__water;10
1851;choline chloride__oxalic acid;10
1852;aniline__DMSO;10
1853;2-methyl-2-butanol__4-methyl-2-pentanone;10
1854;1-heptanol__dodecane;10
1855;1-propanol__dodecane;10
1856;4-morpholineethanesulfonic acid__water;10
1857;1-octanol__3-acetamidophenol;10
1858;dodecane__1-nonanol;10
1859;butanone__1,3-dimethylbenzene;10
1860;ethanol__ethylene glycol;10
1861;butanone__isopropylbenzene;10
1862;ethylene glycol__methyltriphenylphosphonium bromide;10
1863;ethanol__benzotrifluoride;10
1864;2-propanol__ethane;10
1865;glycine__3-chloro-1-propanol;10
1866;butanone__1,2-dimethylbenzene;10
1867;2-ethyl-1-hexanol__4-methyl-2-pentanone;10
1868;DMSO__N-methylaniline;10
1869;DMSO__p-chloranil;10
1870;choline chloride__triethanolamine;10
1871;butan-2-ol__4-methyl-2-pentanone;10
1872;2-ethyl-1-hexanol__2,3-butanediol;10
1873;butanone__1,4-dimethylbenzene;10
1874;phenol__1-octanol;10
1875;acetonitrile__p-chloroacetophenone;10
1876;DMSO__o-toluidine;10
1877;benzamide__1-octanol;10
1878;DMSO__N,N-dimethylaniline;10
1879;phenylcarboxylic acid__1-octanol;10
1880;o-hydroxybenzamide__1-octanol;10
1881;1-propanol__butyl ethanoate;9
1882;1-pentanol__ethyl ethanoate;9
1883;eicosane__carbon dioxide;9
1884;cytosine__water;9
1885;4-methyl-1,3-dioxolan-2-one__water;9
1886;2,5-piperazinedione__water;9
1887;carbon tetrachloride__tetrabutylammonium bromide;9
1888;3-keto-L-gulofuranolactone__water;9
1889;1,1,1,3,3,3-hexafluoroisopropanol__water;9
1890;butan-2-ol__ethyl tert-pentyl ether;9
1891;1-butanol__ethyl tert-pentyl ether;9
1892;carbon tetrachloride__dibutyl sulfoxide;9
1893;1-octanol__ethyl ethanoate;9
1894;cyclohexane__1-octanol;9
1895;2-propanol__1-methylethyl ethanoate;9
1896;ethane__pentane;9
1897;n-butyl acetate__ethyl ethanoate;9
1898;2-ethyl-1-hexanol__butane, 1,4-dihydroxy-;9
1899;2-methyl-2-butanol__ethyl tert-pentyl ether;9
1900;benzene__tetrabutylammonium bromide;9
1901;(RS)-2-butanol__water;9
1902;ampicillin__water;9
1903;isooctane__methyl tert-butyl ether;9
1904;L-alanine__3-chloro-1-propanol;9
1905;urea__choline chloride;8
1906;water__L-alanyl-L-glutamine;8
1907;isopropyl ether__isooctane;8
1908;glycylglycylglycylglycine__water;8
1909;3-oxa-1,5-pentanediol__3,6-dioxa-1,8-octanediol;8
1910;choline chloride__1,4-butanediol;8
1911;ethylene glycol__bis(2-hydroxyethyl) ether;8
1912;L-leucine__3-chloro-1-propanol;8
1913;1-decanol__dodecane;8
1914;1,2-ethanediol__3-oxa-1,5-pentanediol;8
1915;1,2-propanediol__choline chloride;8
1916;1,2-ethanediol__3,6-dioxa-1,8-octanediol;8
1917;2,2,2-trifluoroacetamide__methyltriphenylphosphonium bromide;7
1918;1,2,3-propanetriol__methyltriphenylphosphonium bromide;7
