;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Excess molar heat capacity, J/K/mol;Excess molar heat capacity, J/K/mol_std
164933;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;353.2;101.0;-3.2;1.5
164934;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;303.2;101.0;-6.0;1.5
164935;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;308.2;101.0;-5.7;1.5
164936;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;313.2;101.0;-5.4;1.5
164937;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;318.2;101.0;-5.2;1.5
164938;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;323.2;101.0;-4.9;1.5
164939;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;328.2;101.0;-4.6;1.5
164940;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;333.2;101.0;-4.4;1.5
164941;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;338.2;101.0;-4.1;1.5
164942;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;343.2;101.0;-3.8;1.5
164943;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;348.2;101.0;-3.6;1.5
164944;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.4;353.2;101.0;-3.3;1.5
164945;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;303.2;101.0;-6.3;1.5
164946;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;308.2;101.0;-6.1;1.5
164947;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;313.2;101.0;-5.9;1.5
164948;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;318.2;101.0;-5.6;1.5
164949;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;323.2;101.0;-5.4;1.5
164950;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;328.2;101.0;-5.1;1.5
164951;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;333.2;101.0;-4.9;1.5
164952;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;338.2;101.0;-4.6;1.5
164953;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;343.2;101.0;-4.4;1.5
164954;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;348.2;101.0;-4.1;1.5
164955;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.5;353.2;101.0;-3.9;1.5
164956;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;303.2;101.0;-6.1;1.5
164957;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;308.2;101.0;-5.9;1.5
164958;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;313.2;101.0;-5.6;1.5
164959;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;318.2;101.0;-5.3;1.5
164960;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;323.2;101.0;-5.0;1.5
164961;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;328.2;101.0;-4.7;1.5
164962;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;333.2;101.0;-4.4;1.5
164963;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;338.2;101.0;-4.2;1.5
164964;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;343.2;101.0;-3.9;1.5
164965;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;348.2;101.0;-3.6;1.5
164966;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.6;353.2;101.0;-3.3;1.5
164967;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;303.2;101.0;-5.8;1.5
164968;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;308.2;101.0;-5.5;1.5
164969;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;313.2;101.0;-5.3;1.5
164970;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;318.2;101.0;-5.0;1.5
164971;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;323.2;101.0;-4.8;1.5
164972;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;328.2;101.0;-4.5;1.5
164973;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;333.2;101.0;-4.3;1.5
164974;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;338.2;101.0;-4.0;1.5
164975;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;343.2;101.0;-3.8;1.5
164976;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;348.2;101.0;-3.5;1.5
164977;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.7;353.2;101.0;-3.3;1.5
164978;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;303.2;101.0;-5.4;1.5
164979;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;308.2;101.0;-5.1;1.5
164980;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;313.2;101.0;-4.9;1.5
164981;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;318.2;101.0;-4.6;1.5
164982;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;323.2;101.0;-4.4;1.5
164983;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;328.2;101.0;-4.1;1.5
164984;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;333.2;101.0;-3.9;1.5
164985;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;338.2;101.0;-3.6;1.5
164986;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;343.2;101.0;-3.4;1.5
164987;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;348.2;101.0;-3.1;1.5
164988;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.8;353.2;101.0;-2.9;1.5
164989;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;303.2;101.0;-4.4;1.5
164990;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;308.2;101.0;-4.2;1.5
164991;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;313.2;101.0;-3.9;1.5
164992;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;318.2;101.0;-3.7;1.5
164993;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;323.2;101.0;-3.4;1.5
164994;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;328.2;101.0;-3.1;1.5
164995;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;333.2;101.0;-2.9;1.5
164996;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;338.2;101.0;-2.6;1.5
164997;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;343.2;101.0;-2.3;1.5
164998;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;348.2;101.0;-2.1;1.5
164999;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.9;353.2;101.0;-1.8;1.5
558389;j.fluid.2009.05.005;N-methyl-2-pyrrolidone;water;CN1CCCC1=O;O;26138-58-9;14314-42-2;InChIKey=SECXISVLQFMRJM-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;N-methyl-2-pyrrolidone__water;0.0;298.15;101.0;131.0;1.0
644250;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.00991;283.15;101.0;0.43;0.2
644251;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.02619;283.15;101.0;0.87;0.2
644252;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.04637;283.15;101.0;1.03;0.2
644253;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.07516;283.15;101.0;1.32;0.2
644254;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.10163;283.15;101.0;1.26;0.2
644255;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.12445;283.15;101.0;1.16;0.2
644256;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.14906;283.15;101.0;0.94;0.2
644257;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.17311;283.15;101.0;0.76;0.2
644258;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.29027;283.15;101.0;-0.72;0.2
644259;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.40764;283.15;101.0;-1.26;0.2
644260;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.46407;283.15;101.0;-1.33;0.2
644261;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.60656;283.15;101.0;-1.31;0.2
644262;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.69588;283.15;101.0;-1.2;0.2
644263;j.fluid.2013.06.041;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.804;283.15;101.0;-0.93;0.2
