;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std
544186;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.3007;298.15;10000.0;1.627;0.01627
544187;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.3506;298.15;10000.0;1.7233;0.017233
544188;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.3998;298.15;10000.0;1.7867;0.017867
544189;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.4505;298.15;10000.0;1.8261;0.018261
544190;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.5001;298.15;10000.0;1.8367;0.018367
544191;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.5509;298.15;10000.0;1.82;0.0182
544192;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.6;298.15;10000.0;1.7776;0.017776
544193;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.6501;298.15;10000.0;1.7022;0.017022
544194;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.701;298.15;10000.0;1.591;0.01591
544195;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.7999;298.15;10000.0;1.2565;0.012565
544196;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.9005;298.15;10000.0;0.7102;0.007102
544210;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.1003;313.15;10000.0;0.9565;0.009565
544211;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.2001;313.15;10000.0;1.5247;0.015247
544212;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.3007;313.15;10000.0;1.8824;0.018824
544213;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.3506;313.15;10000.0;1.9815;0.019815
544214;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.3998;313.15;10000.0;2.0572;0.020572
544215;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.4505;313.15;10000.0;2.0988;0.020988
544216;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.5001;313.15;10000.0;2.1052;0.021052
544217;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.5509;313.15;10000.0;2.0852;0.020852
544218;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.6;313.15;10000.0;2.0188;0.020188
544219;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.6501;313.15;10000.0;1.9136;0.019136
544220;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.701;313.15;10000.0;1.7617;0.017617
544221;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.7999;313.15;10000.0;1.3463;0.013463
544222;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.9005;313.15;10000.0;0.7472;0.007472
544236;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.1003;328.15;10000.0;1.0624;0.010624
544237;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.2001;328.15;10000.0;1.7028;0.017028
544238;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.3007;328.15;10000.0;2.1047;0.021047
544239;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.3506;328.15;10000.0;2.2314;0.022314
544240;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.3998;328.15;10000.0;2.3111;0.023111
544241;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.4505;328.15;10000.0;2.3541;0.023541
544242;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.5001;328.15;10000.0;2.3539;0.023539
544243;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.5509;328.15;10000.0;2.3082;0.023082
544244;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.6;328.15;10000.0;2.2162;0.022162
544245;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.6501;328.15;10000.0;2.1012;0.021012
544246;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.701;328.15;10000.0;1.9279;0.019279
544247;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.7999;328.15;10000.0;1.4638;0.014638
544248;j.fluid.2008.03.012;1-propanol;ethyl acetoacetate;CCCO;CCOC(=O)CC(C)=O;71-23-8;141-97-9;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;1-propanol__ethyl acetoacetate;0.9005;328.15;10000.0;0.7968;0.007968
544262;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.0994;298.15;10000.0;0.9681;0.009681
544263;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.1993;298.15;10000.0;1.4978;0.014978
544264;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.2992;298.15;10000.0;1.8215;0.018215
544265;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.3491;298.15;10000.0;1.9207;0.019207
544266;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.3995;298.15;10000.0;1.9947;0.019947
544267;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.4488;298.15;10000.0;2.0311;0.020311
544268;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.4995;298.15;10000.0;2.0384;0.020384
544269;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.5486;298.15;10000.0;2.0156;0.020156
544270;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.5987;298.15;10000.0;1.959;0.01959
544271;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.6497;298.15;10000.0;1.8691;0.018691
544272;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.7001;298.15;10000.0;1.7428;0.017428
544273;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.7994;298.15;10000.0;1.3621;0.013621
544274;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.9003;298.15;10000.0;0.7705;0.007705
544288;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.0994;313.15;10000.0;1.0874;0.010874
544289;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.1993;313.15;10000.0;1.7121;0.017121
544290;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.2992;313.15;10000.0;2.0857;0.020857
544291;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.3491;313.15;10000.0;2.2069;0.022069
544292;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.3995;313.15;10000.0;2.276;0.02276
544293;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.4488;313.15;10000.0;2.3126;0.023126
544294;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.4995;313.15;10000.0;2.3074;0.023074
544295;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.5486;313.15;10000.0;2.2649;0.022649
544296;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.5987;313.15;10000.0;2.1829;0.021829
544297;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.6497;313.15;10000.0;2.0555;0.020555
544298;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.7001;313.15;10000.0;1.8915;0.018915
544299;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.7994;313.15;10000.0;1.4297;0.014297
544300;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.9003;313.15;10000.0;0.7809;0.007809
544314;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.0994;328.15;10000.0;1.1549;0.011549
544315;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.1993;328.15;10000.0;1.87;0.0187
544316;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.2992;328.15;10000.0;2.2919;0.022919
544317;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.3491;328.15;10000.0;2.4182;0.024182
544318;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.3995;328.15;10000.0;2.4989;0.024989
544319;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.4488;328.15;10000.0;2.5266;0.025266
544320;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.4995;328.15;10000.0;2.5189;0.025189
544321;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.5486;328.15;10000.0;2.4669;0.024669
544322;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.5987;328.15;10000.0;2.369;0.02369
544323;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.6497;328.15;10000.0;2.225;0.02225
544324;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.7001;328.15;10000.0;2.0379;0.020379
544325;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.7994;328.15;10000.0;1.5351;0.015351
544326;j.fluid.2008.03.012;2-propanol;ethyl acetoacetate;CC(C)O;CCOC(=O)CC(C)=O;8013-70-5;141-97-9;InChIKey=KFZMGEQAYNKOFK-UHFFFAOYSA-N;InChIKey=XYIBRDXRRQCHLP-UHFFFAOYSA-N;2-propanol__ethyl acetoacetate;0.9003;328.15;10000.0;0.8344;0.008344
547278;j.fluid.2008.06.011;1-propanol;decane;CCCO;CCCCCCCCCC;71-23-8;63335-87-5;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;1-propanol__decane;0.9832;298.15;101.0;0.043;0.00043
547279;j.fluid.2008.06.011;1-propanol;decane;CCCO;CCCCCCCCCC;71-23-8;63335-87-5;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;1-propanol__decane;0.9602;298.15;101.0;0.122;0.00122
547280;j.fluid.2008.06.011;1-propanol;decane;CCCO;CCCCCCCCCC;71-23-8;63335-87-5;InChIKey=BDERNNFJNOPAEC-UHFFFAOYSA-N;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;1-propanol__decane;0.9219;298.15;101.0;0.224;0.00224
